Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Category,Product,Quantity,Price,Payment_Mode,Order_Status,City,Total_Amount
500468,10:57.2,21037,Customer_21037,Female,29,Electronics,Mobile,4,1063,Net Banking,Cancelled,Bangalore,4252
500469,19:42.8,27975,Customer_27975,Male,49,Sports,T-Shirt,4,50173,UPI,Cancelled,Delhi,200692
500470,28:28.5,23672,Customer_23672,Female,54,Home & Kitchen,Shoes,1,45379,Net Banking,Delivered,Chennai,45379
500471,37:14.1,31437,Customer_31437,Female,28,Electronics,T-Shirt,2,16574,UPI,Delivered,Hyderabad,33148
500472,45:59.7,36475,Customer_36475,Female,58,Sports,Lipstick,1,22764,Debit Card,Delivered,Mumbai,22764
500473,54:45.3,48285,Customer_48285,Male,31,Electronics,Headphones,2,33865,Cash on Delivery,Delivered,Mumbai,67730
500474,03:30.9,42840,Customer_42840,Male,62,Home & Kitchen,Laptop,1,69466,Net Banking,Delivered,Noida,69466
500475,12:16.5,13453,Customer_13453,Female,39,Electronics,Laptop,3,10444,Credit Card,Delivered,Delhi,31332
500476,21:02.1,26852,Customer_26852,Male,61,Beauty,Watch,2,46912,Cash on Delivery,Delivered,Pune,93824
500477,29:47.7,34116,Customer_34116,Male,41,Fashion,Laptop,2,29758,Cash on Delivery,Delivered,Noida,59516
500478,38:33.3,21169,Customer_21169,Female,23,Fashion,Mobile,3,40832,Net Banking,Returned,Hyderabad,122496
500479,47:18.9,23005,Customer_23005,Male,51,Fashion,Mixer,4,17719,Cash on Delivery,Cancelled,Delhi,70876
500480,56:04.5,37751,Customer_37751,Male,25,Fashion,Laptop,3,58322,Net Banking,Delivered,Pune,174966
500481,04:50.1,22468,Customer_22468,Male,43,Fashion,T-Shirt,1,69334,Net Banking,Delivered,Mumbai,69334
500482,13:35.7,29607,Customer_29607,Female,55,Electronics,T-Shirt,1,37736,Cash on Delivery,Cancelled,Mumbai,37736
500483,22:21.3,36886,Customer_36886,Female,27,Electronics,Shoes,1,51170,Debit Card,Returned,Mumbai,51170
500484,31:06.9,31980,Customer_31980,Male,32,Sports,Headphones,1,4430,Debit Card,Cancelled,Bangalore,4430
500485,39:52.5,30576,Customer_30576,Female,26,Sports,Watch,1,3878,UPI,Delivered,Noida,3878
500486,48:38.1,13479,Customer_13479,Male,60,Fashion,Headphones,4,57389,Credit Card,Delivered,Gurgaon,229556
500487,57:23.7,17885,Customer_17885,Male,33,Fashion,Mixer,1,58604,Credit Card,Delivered,Gurgaon,58604
500488,06:09.3,21381,Customer_21381,Female,63,Fashion,Mixer,2,32241,Cash on Delivery,Delivered,Noida,64482
500489,14:54.9,11390,Customer_11390,Male,42,Fashion,Laptop,2,37457,UPI,Delivered,Pune,74914
500490,23:40.5,29479,Customer_29479,Female,56,Beauty,Mobile,1,19678,Cash on Delivery,Delivered,Delhi,19678
500491,32:26.1,31479,Customer_31479,Female,29,Beauty,Laptop,3,69918,UPI,Cancelled,Pune,209754
500492,41:11.8,48174,Customer_48174,Female,64,Electronics,T-Shirt,3,57751,Credit Card,Returned,Mumbai,173253
500493,49:57.4,22307,Customer_22307,Female,49,Beauty,Watch,2,65001,UPI,Delivered,Bangalore,130002
500494,58:43.0,10053,Customer_10053,Female,60,Sports,Watch,1,7106,Debit Card,Delivered,Chennai,7106
500495,07:28.6,22411,Customer_22411,Female,37,Home & Kitchen,Lipstick,1,22897,Cash on Delivery,Delivered,Noida,22897
500496,16:14.2,46384,Customer_46384,Female,46,Electronics,T-Shirt,3,33493,Debit Card,Delivered,Mumbai,100479
500497,24:59.8,27876,Customer_27876,Male,64,Sports,Headphones,3,10348,Net Banking,Delivered,Pune,31044
500498,33:45.4,34954,Customer_34954,Male,45,Beauty,Lipstick,2,64671,Net Banking,Delivered,Mumbai,129342
500499,42:31.0,20988,Customer_20988,Female,49,Sports,Laptop,4,58096,Net Banking,Delivered,Pune,232384
500500,51:16.6,39620,Customer_39620,Female,40,Home & Kitchen,T-Shirt,4,51637,UPI,Delivered,Chennai,206548
500501,00:02.2,41944,Customer_41944,Male,23,Fashion,Shoes,2,41068,Credit Card,Returned,Mumbai,82136
500502,08:47.8,19905,Customer_19905,Male,25,Sports,Laptop,2,69893,Net Banking,Delivered,Hyderabad,139786
500503,17:33.4,34989,Customer_34989,Female,23,Home & Kitchen,Mobile,1,10468,Credit Card,Cancelled,Hyderabad,10468
500504,26:19.0,34276,Customer_34276,Female,42,Fashion,Shoes,4,68467,UPI,Delivered,Pune,273868
500505,35:04.6,31276,Customer_31276,Female,26,Home & Kitchen,T-Shirt,1,7023,Cash on Delivery,Cancelled,Pune,7023
500506,43:50.2,36412,Customer_36412,Male,44,Home & Kitchen,Headphones,2,3962,Credit Card,Delivered,Mumbai,7924
500507,52:35.8,32096,Customer_32096,Female,61,Sports,Lipstick,3,65010,Credit Card,Delivered,Gurgaon,195030
500508,01:21.4,19031,Customer_19031,Male,22,Electronics,Laptop,1,39257,Cash on Delivery,Delivered,Delhi,39257
500509,10:07.0,47209,Customer_47209,Female,55,Fashion,Laptop,1,17231,Net Banking,Delivered,Delhi,17231
500510,18:52.6,11019,Customer_11019,Male,26,Beauty,Mobile,3,64103,Credit Card,Cancelled,Delhi,192309
500511,27:38.2,27932,Customer_27932,Female,43,Home & Kitchen,Watch,1,66103,Cash on Delivery,Delivered,Gurgaon,66103
500512,36:23.8,41326,Customer_41326,Male,43,Home & Kitchen,Mixer,3,10722,UPI,Delivered,Delhi,32166
500513,45:09.4,43040,Customer_43040,Female,55,Electronics,Shoes,4,8657,Net Banking,Returned,Pune,34628
500514,53:55.0,42739,Customer_42739,Male,53,Home & Kitchen,Watch,4,45361,Debit Card,Delivered,Chennai,181444
500515,02:40.7,29904,Customer_29904,Male,31,Sports,Lipstick,1,42020,Debit Card,Delivered,Bangalore,42020
500516,11:26.3,43902,Customer_43902,Male,40,Fashion,Headphones,4,46696,Debit Card,Cancelled,Noida,186784
500517,20:11.9,38115,Customer_38115,Female,22,Sports,Mobile,2,23045,Debit Card,Delivered,Gurgaon,46090
500518,28:57.5,14781,Customer_14781,Male,39,Home & Kitchen,Mobile,1,20441,UPI,Delivered,Hyderabad,20441
500519,37:43.1,12924,Customer_12924,Male,55,Fashion,Headphones,2,43679,Credit Card,Delivered,Delhi,87358
500520,46:28.7,27639,Customer_27639,Female,43,Beauty,Mobile,4,2440,Net Banking,Delivered,Chennai,9760
500521,55:14.3,30353,Customer_30353,Female,47,Electronics,Laptop,1,64093,Net Banking,Returned,Hyderabad,64093
500522,03:59.9,30721,Customer_30721,Male,34,Electronics,Mixer,2,28726,Cash on Delivery,Delivered,Gurgaon,57452
500523,12:45.5,13426,Customer_13426,Male,20,Fashion,Laptop,1,51540,Cash on Delivery,Delivered,Bangalore,51540
500524,21:31.1,27491,Customer_27491,Male,57,Sports,Watch,4,62470,Net Banking,Delivered,Delhi,249880
500525,30:16.7,34440,Customer_34440,Female,37,Fashion,Shoes,3,17470,Net Banking,Delivered,Hyderabad,52410
500526,39:02.3,19160,Customer_19160,Male,43,Home & Kitchen,Mobile,4,56230,Cash on Delivery,Cancelled,Pune,224920
500527,47:47.9,20741,Customer_20741,Female,25,Home & Kitchen,Watch,3,12655,Credit Card,Delivered,Pune,37965
500528,56:33.5,39349,Customer_39349,Male,29,Electronics,Watch,1,33294,UPI,Delivered,Chennai,33294
500529,05:19.1,35474,Customer_35474,Female,55,Electronics,Mobile,1,37860,UPI,Cancelled,Bangalore,37860
500530,14:04.7,27753,Customer_27753,Female,21,Home & Kitchen,Mobile,4,50160,Cash on Delivery,Delivered,Pune,200640
500531,22:50.3,33391,Customer_33391,Female,27,Electronics,Mixer,1,42955,Net Banking,Cancelled,Pune,42955
500532,31:35.9,49446,Customer_49446,Male,33,Sports,Laptop,1,1461,Debit Card,Delivered,Bangalore,1461
500533,40:21.5,28629,Customer_28629,Female,23,Electronics,Mobile,4,56084,Cash on Delivery,Delivered,Chennai,224336
500534,49:07.1,30145,Customer_30145,Male,34,Sports,Mobile,3,39666,UPI,Delivered,Bangalore,118998
500535,57:52.7,33671,Customer_33671,Female,64,Electronics,Mixer,3,52917,Cash on Delivery,Returned,Noida,158751
500536,06:38.3,23133,Customer_23133,Male,60,Sports,Shoes,3,69553,Net Banking,Delivered,Gurgaon,208659
500537,15:23.9,31061,Customer_31061,Male,27,Electronics,T-Shirt,1,63481,Net Banking,Delivered,Mumbai,63481
500538,24:09.6,17361,Customer_17361,Male,64,Beauty,Laptop,3,43607,UPI,Returned,Chennai,130821
500539,32:55.2,22841,Customer_22841,Female,42,Sports,Mixer,4,56165,Debit Card,Delivered,Gurgaon,224660
500540,41:40.8,31256,Customer_31256,Male,25,Home & Kitchen,Laptop,4,62293,Cash on Delivery,Delivered,Bangalore,249172
500541,50:26.4,43544,Customer_43544,Female,28,Beauty,Shoes,2,10055,Net Banking,Delivered,Noida,20110
500542,59:12.0,23883,Customer_23883,Male,34,Sports,Watch,4,22645,Cash on Delivery,Delivered,Gurgaon,90580
500543,07:57.6,12181,Customer_12181,Female,45,Beauty,Lipstick,1,15790,Net Banking,Delivered,Delhi,15790
500544,16:43.2,25750,Customer_25750,Female,35,Beauty,T-Shirt,4,54589,UPI,Delivered,Gurgaon,218356
500545,25:28.8,34695,Customer_34695,Female,22,Home & Kitchen,Lipstick,2,48772,Debit Card,Cancelled,Pune,97544
500546,34:14.4,25208,Customer_25208,Female,41,Electronics,Mixer,4,21401,Debit Card,Delivered,Mumbai,85604
500547,43:00.0,21443,Customer_21443,Male,34,Fashion,Headphones,3,54053,Debit Card,Delivered,Gurgaon,162159
500548,51:45.6,41309,Customer_41309,Female,43,Home & Kitchen,T-Shirt,2,9684,Debit Card,Delivered,Delhi,19368
500549,00:31.2,38566,Customer_38566,Female,32,Home & Kitchen,Mixer,1,41303,Cash on Delivery,Cancelled,Gurgaon,41303
500550,09:16.8,10115,Customer_10115,Male,54,Beauty,Mobile,3,439,Cash on Delivery,Delivered,Hyderabad,1317
500551,18:02.4,38030,Customer_38030,Female,55,Sports,T-Shirt,2,16593,Credit Card,Cancelled,Hyderabad,33186
500552,26:48.0,42072,Customer_42072,Female,56,Home & Kitchen,Lipstick,3,7233,Credit Card,Delivered,Gurgaon,21699
500553,35:33.6,37376,Customer_37376,Male,60,Sports,T-Shirt,4,10048,Credit Card,Delivered,Mumbai,40192
500554,44:19.2,29946,Customer_29946,Male,63,Beauty,Mobile,4,52280,Cash on Delivery,Delivered,Gurgaon,209120
500555,53:04.8,30728,Customer_30728,Female,60,Fashion,Laptop,4,20655,Debit Card,Delivered,Mumbai,82620
500556,01:50.4,47890,Customer_47890,Male,36,Beauty,Laptop,4,19486,Net Banking,Delivered,Gurgaon,77944
500557,10:36.0,30597,Customer_30597,Male,47,Fashion,Watch,3,31992,UPI,Delivered,Gurgaon,95976
500558,19:21.6,36838,Customer_36838,Female,40,Electronics,Watch,4,60694,Net Banking,Delivered,Mumbai,242776
500559,28:07.2,18604,Customer_18604,Female,39,Fashion,Mobile,3,12263,Debit Card,Delivered,Gurgaon,36789
500560,36:52.8,34231,Customer_34231,Female,39,Beauty,Laptop,2,36286,Debit Card,Delivered,Pune,72572
500561,45:38.5,17938,Customer_17938,Male,45,Home & Kitchen,Lipstick,4,50290,Debit Card,Delivered,Delhi,201160
500562,54:24.1,35599,Customer_35599,Male,47,Fashion,Headphones,3,65701,Cash on Delivery,Delivered,Delhi,197103
500563,03:09.7,27824,Customer_27824,Female,19,Home & Kitchen,Mobile,1,29318,Credit Card,Delivered,Gurgaon,29318
500564,11:55.3,43014,Customer_43014,Female,42,Home & Kitchen,Laptop,4,41278,UPI,Delivered,Delhi,165112
500565,20:40.9,38786,Customer_38786,Female,64,Electronics,Lipstick,1,56980,Debit Card,Delivered,Hyderabad,56980
500566,29:26.5,16173,Customer_16173,Male,64,Beauty,Headphones,2,21432,Credit Card,Returned,Chennai,42864
500567,38:12.1,24028,Customer_24028,Male,33,Sports,Mixer,3,54406,UPI,Delivered,Delhi,163218
500568,46:57.7,34179,Customer_34179,Male,57,Home & Kitchen,Lipstick,3,25808,Cash on Delivery,Delivered,Noida,77424
500569,55:43.3,14163,Customer_14163,Female,42,Electronics,Laptop,3,5881,Credit Card,Delivered,Hyderabad,17643
500570,04:28.9,26196,Customer_26196,Female,31,Beauty,Mixer,2,55532,Credit Card,Cancelled,Noida,111064
500571,13:14.5,22107,Customer_22107,Female,36,Electronics,Mixer,4,35508,Net Banking,Delivered,Noida,142032
500572,22:00.1,25110,Customer_25110,Female,36,Fashion,Laptop,2,46842,Cash on Delivery,Delivered,Chennai,93684
500573,30:45.7,41654,Customer_41654,Female,58,Beauty,Lipstick,4,64999,Net Banking,Cancelled,Hyderabad,259996
500574,39:31.3,12413,Customer_12413,Female,20,Fashion,Shoes,4,13600,Net Banking,Delivered,Pune,54400
500575,48:16.9,38441,Customer_38441,Male,28,Electronics,T-Shirt,4,65320,Debit Card,Cancelled,Mumbai,261280
500576,57:02.5,49057,Customer_49057,Female,43,Electronics,Headphones,3,17839,Net Banking,Delivered,Bangalore,53517
500577,05:48.1,43150,Customer_43150,Male,23,Electronics,Shoes,4,64368,Cash on Delivery,Returned,Hyderabad,257472
500578,14:33.7,25201,Customer_25201,Female,43,Electronics,Mobile,2,30458,Debit Card,Returned,Bangalore,60916
500579,23:19.3,39994,Customer_39994,Male,29,Home & Kitchen,Watch,2,59217,Credit Card,Delivered,Chennai,118434
500580,32:04.9,36777,Customer_36777,Female,21,Home & Kitchen,Shoes,2,1049,Net Banking,Delivered,Chennai,2098
500581,40:50.5,36916,Customer_36916,Female,27,Fashion,Shoes,1,13954,Credit Card,Returned,Bangalore,13954
500582,49:36.1,22158,Customer_22158,Male,36,Home & Kitchen,Lipstick,3,68611,UPI,Delivered,Noida,205833
500583,58:21.7,27953,Customer_27953,Male,43,Electronics,Watch,1,8747,Net Banking,Delivered,Chennai,8747
500584,07:07.4,33598,Customer_33598,Male,53,Home & Kitchen,Headphones,1,32261,Credit Card,Delivered,Chennai,32261
500585,15:53.0,42601,Customer_42601,Female,30,Beauty,Lipstick,1,9667,Net Banking,Delivered,Delhi,9667
500586,24:38.6,29371,Customer_29371,Female,33,Electronics,Mixer,2,69028,Cash on Delivery,Delivered,Bangalore,138056
500587,33:24.2,38730,Customer_38730,Male,33,Home & Kitchen,Mixer,4,7973,Credit Card,Delivered,Hyderabad,31892
500588,42:09.8,19882,Customer_19882,Female,63,Sports,Headphones,4,56392,Net Banking,Delivered,Chennai,225568
500589,50:55.4,14457,Customer_14457,Female,19,Beauty,Mobile,1,6794,Net Banking,Returned,Gurgaon,6794
500590,59:41.0,24370,Customer_24370,Male,34,Fashion,Lipstick,1,48046,Net Banking,Delivered,Delhi,48046
500591,08:26.6,42247,Customer_42247,Female,18,Home & Kitchen,Laptop,3,22794,Debit Card,Returned,Pune,68382
500592,17:12.2,14743,Customer_14743,Male,23,Beauty,Mobile,1,69386,Net Banking,Delivered,Gurgaon,69386
500593,25:57.8,25668,Customer_25668,Female,61,Beauty,Laptop,1,33878,Net Banking,Delivered,Gurgaon,33878
500594,34:43.4,23564,Customer_23564,Female,55,Beauty,Shoes,1,51536,Debit Card,Delivered,Delhi,51536
500595,43:29.0,22430,Customer_22430,Male,32,Electronics,Mixer,2,67642,UPI,Delivered,Bangalore,135284
500596,52:14.6,28064,Customer_28064,Male,26,Electronics,T-Shirt,2,31685,Credit Card,Cancelled,Delhi,63370
500597,01:00.2,28160,Customer_28160,Male,47,Electronics,Lipstick,2,46415,Debit Card,Delivered,Bangalore,92830
500598,09:45.8,10062,Customer_10062,Male,31,Sports,Mobile,1,21715,Net Banking,Delivered,Bangalore,21715
500599,18:31.4,15075,Customer_15075,Male,55,Sports,Mobile,4,8354,UPI,Delivered,Bangalore,33416
500600,27:17.0,47609,Customer_47609,Female,46,Electronics,Mobile,4,359,UPI,Delivered,Mumbai,1436
500601,36:02.6,39603,Customer_39603,Female,29,Electronics,T-Shirt,2,2331,Debit Card,Cancelled,Bangalore,4662
500602,44:48.2,32714,Customer_32714,Female,22,Fashion,Mixer,4,48230,Credit Card,Delivered,Hyderabad,192920
500603,53:33.8,20337,Customer_20337,Male,47,Fashion,Mobile,3,25786,Credit Card,Delivered,Chennai,77358
500604,02:19.4,17090,Customer_17090,Female,43,Sports,Mobile,2,11693,Cash on Delivery,Delivered,Chennai,23386
500605,11:05.0,13581,Customer_13581,Male,50,Fashion,Lipstick,1,60908,Net Banking,Cancelled,Bangalore,60908
500606,19:50.6,39487,Customer_39487,Female,56,Home & Kitchen,T-Shirt,1,18226,UPI,Returned,Pune,18226
500607,28:36.3,49722,Customer_49722,Male,21,Home & Kitchen,Shoes,1,21186,Credit Card,Returned,Bangalore,21186
500608,37:21.9,24613,Customer_24613,Male,46,Beauty,Mixer,4,40591,Credit Card,Delivered,Bangalore,162364
500609,46:07.5,10505,Customer_10505,Female,54,Electronics,Mobile,4,14265,Credit Card,Delivered,Noida,57060
500610,54:53.1,17209,Customer_17209,Female,45,Beauty,Headphones,1,54433,Credit Card,Delivered,Hyderabad,54433
500611,03:38.7,34063,Customer_34063,Male,20,Fashion,Shoes,4,22267,Net Banking,Delivered,Chennai,89068
500612,12:24.3,25353,Customer_25353,Male,26,Beauty,Watch,3,19007,Cash on Delivery,Delivered,Delhi,57021
500613,21:09.9,20625,Customer_20625,Male,54,Beauty,Mobile,1,18371,UPI,Delivered,Pune,18371
500614,29:55.5,39915,Customer_39915,Female,35,Fashion,Watch,3,28539,Net Banking,Delivered,Mumbai,85617
500615,38:41.1,44300,Customer_44300,Male,55,Fashion,Watch,1,49969,Credit Card,Delivered,Mumbai,49969
500616,47:26.7,21339,Customer_21339,Female,60,Sports,Mixer,1,38738,Net Banking,Delivered,Bangalore,38738
500617,56:12.3,37042,Customer_37042,Female,59,Sports,Headphones,1,21255,Credit Card,Delivered,Gurgaon,21255
500618,04:57.9,30344,Customer_30344,Female,54,Fashion,Laptop,4,26525,Debit Card,Delivered,Mumbai,106100
500619,13:43.5,21820,Customer_21820,Female,54,Sports,Laptop,1,61268,Credit Card,Cancelled,Chennai,61268
500620,22:29.1,13176,Customer_13176,Male,58,Sports,Mixer,2,59560,Credit Card,Cancelled,Gurgaon,119120
500621,31:14.7,11450,Customer_11450,Female,63,Sports,Mixer,2,43508,Cash on Delivery,Returned,Mumbai,87016
500622,40:00.3,26454,Customer_26454,Female,28,Beauty,Watch,4,50633,Credit Card,Delivered,Mumbai,202532
500623,48:45.9,24360,Customer_24360,Male,27,Fashion,Lipstick,3,55918,Net Banking,Delivered,Bangalore,167754
500624,57:31.5,24039,Customer_24039,Male,28,Sports,T-Shirt,3,32494,UPI,Delivered,Hyderabad,97482
500625,06:17.1,44923,Customer_44923,Male,22,Fashion,Watch,1,56369,Net Banking,Delivered,Delhi,56369
500626,15:02.7,33592,Customer_33592,Male,28,Home & Kitchen,T-Shirt,1,31300,Cash on Delivery,Delivered,Mumbai,31300
500627,23:48.3,25192,Customer_25192,Male,54,Sports,Mixer,3,39265,Debit Card,Delivered,Bangalore,117795
500628,32:33.9,40117,Customer_40117,Male,19,Electronics,Watch,2,65316,Credit Card,Cancelled,Delhi,130632
500629,41:19.6,24915,Customer_24915,Male,29,Fashion,Headphones,4,44277,Debit Card,Delivered,Mumbai,177108
500630,50:05.2,38427,Customer_38427,Male,36,Fashion,Headphones,2,31035,UPI,Cancelled,Delhi,62070
500631,58:50.8,44261,Customer_44261,Female,43,Fashion,Headphones,2,48330,Credit Card,Delivered,Mumbai,96660
500632,07:36.4,25233,Customer_25233,Male,35,Electronics,Mixer,1,43447,Cash on Delivery,Cancelled,Chennai,43447
500633,16:22.0,16943,Customer_16943,Male,52,Home & Kitchen,Mobile,3,23672,Debit Card,Delivered,Mumbai,71016
500634,25:07.6,42644,Customer_42644,Male,20,Sports,Watch,2,63065,Debit Card,Delivered,Noida,126130
500635,33:53.2,18143,Customer_18143,Male,50,Sports,Shoes,3,16389,Net Banking,Delivered,Bangalore,49167
500636,42:38.8,37501,Customer_37501,Male,19,Electronics,Headphones,3,56130,Cash on Delivery,Delivered,Hyderabad,168390
500637,51:24.4,16007,Customer_16007,Female,32,Fashion,Mixer,3,25243,Net Banking,Delivered,Delhi,75729
500638,00:10.0,32470,Customer_32470,Female,28,Beauty,T-Shirt,3,18784,Net Banking,Delivered,Mumbai,56352
500639,08:55.6,23164,Customer_23164,Male,49,Fashion,Mixer,4,49288,Net Banking,Cancelled,Pune,197152
500640,17:41.2,18866,Customer_18866,Male,61,Fashion,Mobile,2,51909,Debit Card,Delivered,Noida,103818
500641,26:26.8,42585,Customer_42585,Male,57,Electronics,T-Shirt,1,14821,Cash on Delivery,Delivered,Chennai,14821
500642,35:12.4,45368,Customer_45368,Female,57,Beauty,Laptop,1,18313,Debit Card,Delivered,Delhi,18313
500643,43:58.0,23217,Customer_23217,Male,54,Fashion,T-Shirt,3,60245,UPI,Delivered,Bangalore,180735
500644,52:43.6,49816,Customer_49816,Female,34,Sports,T-Shirt,1,4190,UPI,Delivered,Mumbai,4190
500645,01:29.2,33074,Customer_33074,Male,63,Sports,Watch,2,31770,Net Banking,Delivered,Chennai,63540
500646,10:14.8,25295,Customer_25295,Female,41,Home & Kitchen,Laptop,2,53637,Debit Card,Delivered,Mumbai,107274
500647,19:00.4,26462,Customer_26462,Male,47,Sports,Mixer,2,65450,Credit Card,Returned,Mumbai,130900
500648,27:46.0,17230,Customer_17230,Male,42,Fashion,Mobile,1,60572,Net Banking,Delivered,Noida,60572
500649,36:31.6,33382,Customer_33382,Female,62,Fashion,Mobile,1,28927,Net Banking,Delivered,Noida,28927
500650,45:17.2,14645,Customer_14645,Female,54,Fashion,Shoes,1,35491,UPI,Delivered,Chennai,35491
500651,54:02.8,27165,Customer_27165,Female,28,Home & Kitchen,Laptop,1,49998,UPI,Delivered,Chennai,49998
500652,02:48.5,12486,Customer_12486,Female,35,Electronics,Laptop,3,45941,Net Banking,Returned,Hyderabad,137823
500653,11:34.1,27691,Customer_27691,Female,42,Sports,Headphones,3,43299,Debit Card,Delivered,Gurgaon,129897
500654,20:19.7,49763,Customer_49763,Female,38,Home & Kitchen,Watch,2,11255,UPI,Delivered,Chennai,22510
500655,29:05.3,36598,Customer_36598,Male,23,Electronics,Mobile,3,22442,Cash on Delivery,Delivered,Pune,67326
500656,37:50.9,37387,Customer_37387,Female,35,Home & Kitchen,Mobile,2,34694,UPI,Delivered,Noida,69388
500657,46:36.5,26868,Customer_26868,Male,45,Home & Kitchen,Shoes,2,50148,Credit Card,Delivered,Pune,100296
500658,55:22.1,13597,Customer_13597,Female,35,Electronics,Shoes,2,3051,Credit Card,Delivered,Bangalore,6102
500659,04:07.7,11770,Customer_11770,Male,49,Home & Kitchen,Lipstick,4,42802,UPI,Delivered,Mumbai,171208
500660,12:53.3,42026,Customer_42026,Female,53,Beauty,T-Shirt,2,3547,Net Banking,Delivered,Mumbai,7094
500661,21:38.9,49594,Customer_49594,Female,54,Electronics,Watch,1,6793,Net Banking,Delivered,Noida,6793
500662,30:24.5,40316,Customer_40316,Female,31,Fashion,T-Shirt,4,14092,UPI,Delivered,Gurgaon,56368
500663,39:10.1,44360,Customer_44360,Male,32,Fashion,T-Shirt,3,34404,Net Banking,Delivered,Bangalore,103212
500664,47:55.7,38097,Customer_38097,Female,31,Beauty,Lipstick,4,46505,Cash on Delivery,Returned,Hyderabad,186020
500665,56:41.3,46317,Customer_46317,Female,32,Home & Kitchen,Laptop,4,14912,Credit Card,Delivered,Pune,59648
500666,05:26.9,21561,Customer_21561,Male,46,Sports,Watch,1,62414,Cash on Delivery,Returned,Mumbai,62414
500667,14:12.5,27725,Customer_27725,Female,41,Home & Kitchen,Shoes,3,2347,Net Banking,Cancelled,Mumbai,7041
500668,22:58.1,47298,Customer_47298,Female,39,Home & Kitchen,Headphones,1,2601,Debit Card,Delivered,Mumbai,2601
500669,31:43.7,26563,Customer_26563,Male,33,Beauty,Mixer,3,62187,Credit Card,Delivered,Bangalore,186561
500670,40:29.3,13745,Customer_13745,Male,28,Electronics,Lipstick,1,17261,Debit Card,Delivered,Hyderabad,17261
500671,49:14.9,49131,Customer_49131,Female,26,Home & Kitchen,Headphones,4,11889,Debit Card,Delivered,Gurgaon,47556
500672,58:00.5,47141,Customer_47141,Male,61,Sports,Watch,4,35772,UPI,Delivered,Delhi,143088
500673,06:46.1,48197,Customer_48197,Female,23,Home & Kitchen,Headphones,1,3154,Debit Card,Delivered,Pune,3154
500674,15:31.7,35127,Customer_35127,Female,23,Home & Kitchen,T-Shirt,3,26521,UPI,Delivered,Chennai,79563
500675,24:17.4,26834,Customer_26834,Female,31,Electronics,Mobile,2,3701,Cash on Delivery,Delivered,Hyderabad,7402
500676,33:03.0,34273,Customer_34273,Male,25,Beauty,Headphones,3,36209,Net Banking,Returned,Pune,108627
500677,41:48.6,15941,Customer_15941,Male,60,Sports,Mobile,3,31540,Net Banking,Delivered,Chennai,94620
500678,50:34.2,29546,Customer_29546,Female,39,Beauty,Laptop,1,63358,Net Banking,Delivered,Gurgaon,63358
500679,59:19.8,21028,Customer_21028,Male,20,Fashion,Lipstick,3,23742,Debit Card,Delivered,Mumbai,71226
500680,08:05.4,16111,Customer_16111,Female,59,Beauty,Headphones,1,39358,Cash on Delivery,Delivered,Delhi,39358
500681,16:51.0,34129,Customer_34129,Male,47,Home & Kitchen,Watch,3,53180,UPI,Delivered,Gurgaon,159540
500682,25:36.6,45883,Customer_45883,Male,58,Sports,Mobile,2,48380,Cash on Delivery,Delivered,Mumbai,96760
500683,34:22.2,48704,Customer_48704,Male,49,Home & Kitchen,Mobile,3,34921,Debit Card,Delivered,Chennai,104763
500684,43:07.8,47927,Customer_47927,Female,27,Home & Kitchen,Laptop,3,1001,Debit Card,Delivered,Gurgaon,3003
500685,51:53.4,36619,Customer_36619,Male,58,Beauty,Mobile,2,55856,Net Banking,Cancelled,Mumbai,111712
500686,00:39.0,37533,Customer_37533,Female,35,Home & Kitchen,Laptop,3,17852,Credit Card,Delivered,Mumbai,53556
500687,09:24.6,10019,Customer_10019,Female,28,Sports,Mobile,3,1085,UPI,Returned,Noida,3255
500688,18:10.2,11998,Customer_11998,Female,41,Fashion,Mobile,1,48718,Debit Card,Delivered,Delhi,48718
500689,26:55.8,10473,Customer_10473,Male,50,Fashion,Watch,4,49121,UPI,Returned,Noida,196484
500690,35:41.4,11320,Customer_11320,Female,52,Home & Kitchen,Headphones,4,10527,Credit Card,Returned,Gurgaon,42108
500691,44:27.0,48755,Customer_48755,Male,41,Sports,Lipstick,3,43181,UPI,Delivered,Mumbai,129543
500692,53:12.6,45968,Customer_45968,Male,30,Home & Kitchen,Headphones,4,67302,Net Banking,Delivered,Noida,269208
500693,01:58.2,33846,Customer_33846,Female,39,Electronics,Headphones,3,56066,UPI,Delivered,Noida,168198
500694,10:43.8,36087,Customer_36087,Female,26,Beauty,Lipstick,3,68738,Net Banking,Delivered,Mumbai,206214
500695,19:29.4,46833,Customer_46833,Male,62,Electronics,Shoes,3,16241,Net Banking,Delivered,Gurgaon,48723
500696,28:15.0,42933,Customer_42933,Male,23,Electronics,Watch,1,55661,Net Banking,Delivered,Bangalore,55661
500697,37:00.6,14451,Customer_14451,Female,38,Sports,T-Shirt,4,41058,Debit Card,Delivered,Noida,164232
500698,45:46.3,26512,Customer_26512,Female,62,Sports,Shoes,1,31073,Debit Card,Delivered,Noida,31073
500699,54:31.9,22276,Customer_22276,Female,43,Fashion,Shoes,3,64281,Cash on Delivery,Delivered,Bangalore,192843
500700,03:17.5,14335,Customer_14335,Male,63,Fashion,Shoes,1,24447,Cash on Delivery,Cancelled,Pune,24447
